"","Number","X.","Position.F1","Position.F2","Position.F3","Assign.F1","Assign.F2","Assign.F3","Height","Volume","Line.Width.F1..Hz.","Line.Width.F2..Hz.","Line.Width.F3..Hz.","Merit","Details","Fit.Method","Vol..Method"
"591",591,592,55.17899,55.64611,159.92588,NA,NA,NA,2.56e+09,5.37e+10,96.39341,119.63058,192.76325,1,"None","parabolic","box sum"
"595",595,596,24.60799,48.64043,160.1229,NA,NA,NA,2.35e+09,5.49e+10,117.03274,163.03653,175.10633,1,"None","parabolic","box sum"
"597",597,598,170.37653,47.65078,160.07498,NA,NA,NA,2.85e+09,6.15e+10,114.89681,188.59661,95.43015,1,"None","parabolic","box sum"
"598",598,599,115.46953,47.38768,159.91609,NA,NA,NA,2.87e+09,6.62e+10,148.37892,144.33032,187.10127,1,"None","parabolic","box sum"
"602",602,603,26.4065,44.75361,160.06563,NA,NA,NA,2.69e+09,5.94e+10,100.90285,134.50366,132.30438,1,"None","parabolic","box sum"
"603",603,604,152.61285,43.60084,159.98624,NA,NA,NA,2.45e+09,5.63e+10,100.56146,172.72174,177.03168,1,"None","parabolic","box sum"
"606",606,607,168.65116,41.07583,160.00136,NA,NA,NA,2.59e+09,5.78e+10,109.99133,157.42433,124.71487,1,"None","parabolic","box sum"
"607",607,608,42.4573,40.98107,159.93895,NA,NA,NA,2.47e+09,5.29e+10,98.5553,165.45773,106.11714,1,"None","parabolic","box sum"
"615",615,616,70.72272,69.55343,159.66971,NA,NA,NA,2.29e+09,5.12e+10,115.10292,166.55859,136.46961,1,"None","parabolic","box sum"
"623",623,624,56.64153,58.56863,159.54058,NA,NA,NA,2.43e+09,5.32e+10,103.48734,139.99423,126.08193,1,"None","parabolic","box sum"
"627",627,628,57.9851,54.40455,159.64079,NA,NA,NA,2.41e+09,5.6e+10,129.41781,145.71095,154.641,1,"None","parabolic","box sum"
"632",632,633,18.6039,51.03156,159.63746,NA,NA,NA,2.43e+09,5.4e+10,179.43197,150.24626,113.98245,1,"None","parabolic","box sum"
"634",634,635,50.71702,49.96434,159.55791,NA,NA,NA,2.35e+09,5.23e+10,110.7425,179.9019,143.0404,1,"None","parabolic","box sum"
"635",635,636,47.3168,46.85343,159.6432,NA,NA,NA,2.77e+09,6.19e+10,114.40672,149.87409,127.06587,1,"None","parabolic","box sum"
"640",640,641,46.23209,39.51795,159.55621,NA,NA,NA,3.19e+09,7.38e+10,131.03006,155.0144,159.53967,1,"None","parabolic","box sum"
"654",654,655,59.98945,62.61981,159.27327,NA,NA,NA,2.31e+09,5.2e+10,104.33744,173.51928,121.48137,1,"None","parabolic","box sum"
"659",659,660,16.63822,52.19793,159.4526,NA,NA,NA,2.52e+09,5.89e+10,151.96253,197.56085,128.94555,1,"None","parabolic","box sum"
"667",667,668,42.89793,45.25671,159.18525,NA,NA,NA,2.41e+09,5.78e+10,114.53863,184.52775,210.97706,1,"None","parabolic","box sum"
"669",669,670,22.56682,43.69151,159.17888,NA,NA,NA,2.81e+09,6.11e+10,107.17599,130.05137,157.94702,1,"None","parabolic","box sum"
"670",670,671,102.44034,43.15148,159.43869,NA,NA,NA,2.45e+09,5.53e+10,162.10509,145.9567,215.41569,1,"None","parabolic","box sum"
"673",673,674,55.9055,40.26532,159.28955,NA,NA,NA,2.25e+09,4.57e+10,105.82756,147.21757,87.14939,1,"None","parabolic","box sum"
"674",674,675,39.77287,39.78318,159.19664,NA,NA,NA,2.62e+09,5.8e+10,104.48645,134.48405,146.68628,1,"None","parabolic","box sum"
"680",680,681,104.12652,62.20377,159.00769,NA,NA,NA,2.29e+09,4.97e+10,98.72752,162.17348,115.9775,1,"None","parabolic","box sum"
"682",682,683,54.06031,59.59852,158.94439,NA,NA,NA,2.68e+09,5.67e+10,135.09246,132.16174,105.01153,1,"None","parabolic","box sum"
"689",689,690,54.88732,51.56864,158.99463,NA,NA,NA,2.31e+09,5.38e+10,241.64065,182.43784,149.25815,1,"None","parabolic","box sum"
"690",690,691,18.97136,50.33488,158.97064,NA,NA,NA,2.33e+09,5.27e+10,113.99633,173.87456,124.27479,1,"None","parabolic","box sum"
"697",697,698,25.9452,45.55441,158.8979,NA,NA,NA,2.31e+09,5.03e+10,94.85444,174.30681,107.89894,1,"None","parabolic","box sum"
"699",699,700,110.51465,39.7541,158.92997,NA,NA,NA,2.55e+09,5.09e+10,101.43416,158.88882,79.46647,1,"None","parabolic","box sum"
"702",702,703,18.40825,68.30489,158.69448,NA,NA,NA,2.44e+09,5.34e+10,127.47333,164.47692,116.5187,1,"None","parabolic","box sum"
"707",707,708,54.50342,66.1239,158.75221,NA,NA,NA,2.31e+09,5.03e+10,101.32545,155.46855,119.66135,1,"None","parabolic","box sum"
"711",711,712,58.67155,64.35387,158.77808,NA,NA,NA,2.59e+09,5.52e+10,121.0414,135.64396,109.54153,1,"None","parabolic","box sum"
"714",714,715,58.39904,59.16614,158.70895,NA,NA,NA,2.28e+09,4.96e+10,234.94246,110.29813,131.95187,1,"None","parabolic","box sum"
"715",715,716,15.68432,58.37688,158.54014,NA,NA,NA,2.32e+09,4.98e+10,105.54419,134.07621,161.24592,1,"None","parabolic","box sum"
"717",717,718,41.41987,55.91279,158.68141,NA,NA,NA,2.79e+09,6.37e+10,111.84665,142.59171,181.07902,1,"None","parabolic","box sum"
"723",723,724,180.22045,41.00594,158.7033,NA,NA,NA,2.28e+09,5.26e+10,95.86332,209.01513,194.54999,1,"None","parabolic","box sum"
"729",729,730,53.19171,65.18348,158.41212,NA,NA,NA,2.35e+09,5.01e+10,114.30412,134.43753,116.96467,1,"None","parabolic","box sum"
"736",736,737,25.82583,59.76224,158.32997,NA,NA,NA,2.36e+09,5.27e+10,121.91837,233.91911,121.41477,1,"None","parabolic","box sum"
"743",743,744,174.07646,55.77927,158.2208,NA,NA,NA,2.35e+09,5.03e+10,79.32456,156.99479,124.20516,1,"None","parabolic","box sum"
"744",744,745,59.35423,55.24084,158.20883,NA,NA,NA,2.29e+09,5e+10,116.75426,254.79096,107.25974,1,"None","parabolic","box sum"
"746",746,747,48.59238,52.383,158.22103,NA,NA,NA,2.64e+09,5.75e+10,95.64836,125.00036,138.08435,1,"None","parabolic","box sum"
"754",754,755,167.17716,42.29057,158.39992,NA,NA,NA,2.6e+09,5.6e+10,96.467,156.78847,126.25795,1,"None","parabolic","box sum"
"761",761,762,20.17527,65.41066,157.8457,NA,NA,NA,2.78e+09,6.59e+10,152.47064,266.29969,187.81675,1,"None","parabolic","box sum"
"774",774,775,39.80146,46.094,158.15535,NA,NA,NA,2.27e+09,5.16e+10,141.63676,170.14408,235.97894,1,"None","parabolic","box sum"
"775",775,776,30.12197,45.96378,157.89041,NA,NA,NA,2.69e+09,6.14e+10,143.46398,133.65543,147.30832,1,"None","parabolic","box sum"
"776",776,777,23.12371,44.68967,158.04891,NA,NA,NA,2.28e+09,5.13e+10,126.92614,158.53167,114.56855,1,"None","parabolic","box sum"
"778",778,779,42.46364,40.1781,158.15044,NA,NA,NA,2.87e+09,6.77e+10,108.40228,165.71558,169.43698,1,"None","parabolic","box sum"
"790",790,791,19.85937,65.64023,157.50079,NA,NA,NA,2.55e+09,5.95e+10,182.3267,178.82179,129.3463,1,"None","parabolic","box sum"
"801",801,802,43.52091,53.92643,157.58825,NA,NA,NA,2.42e+09,5.38e+10,114.32611,200.4481,125.98737,1,"None","parabolic","box sum"
"802",802,803,56.26468,53.09394,157.67612,NA,NA,NA,2.27e+09,4.66e+10,122.09181,124.488,95.26216,1,"None","parabolic","box sum"
"805",805,806,29.41938,48.39625,157.53923,NA,NA,NA,2.34e+09,5.12e+10,104.11515,180.08965,129.72458,1,"None","parabolic","box sum"
"810",810,811,47.93785,46.57314,157.62745,NA,NA,NA,2.35e+09,5.06e+10,97.16779,129.50355,132.76844,1,"None","parabolic","box sum"
"811",811,812,50.52147,46.13862,157.58382,NA,NA,NA,2.26e+09,5.09e+10,156.87503,151.34442,136.26704,1,"None","parabolic","box sum"
"813",813,814,170.90598,43.90114,157.624,NA,NA,NA,2.31e+09,5.32e+10,119.25479,157.26411,167.22116,1,"None","parabolic","box sum"
"815",815,816,179.17956,41.27665,157.66794,NA,NA,NA,2.82e+09,6.23e+10,80.94995,161.10516,138.52844,1,"None","parabolic","box sum"
"827",827,828,20.93376,65.81018,157.36628,NA,NA,NA,2.74e+09,5.96e+10,105.75916,135.73252,120.99508,1,"None","parabolic","box sum"
"836",836,837,61.7452,61.18477,157.1578,NA,NA,NA,2.41e+09,5.39e+10,98.53332,134.24018,142.69847,1,"None","parabolic","box sum"
"839",839,840,20.98762,55.78152,157.2666,NA,NA,NA,2.62e+09,5.61e+10,102.09494,129.19354,119.47078,1,"None","parabolic","box sum"
"841",841,842,63.88421,54.5076,157.33727,NA,NA,NA,2.76e+09,6.33e+10,233.96533,165.05468,115.35718,1,"None","parabolic","box sum"
"843",843,844,163.43425,53.78249,157.31356,NA,NA,NA,2.34e+09,5.24e+10,116.42204,177.82241,136.23059,1,"None","parabolic","box sum"
"844",844,845,177.27353,52.58165,157.45902,NA,NA,NA,2.42e+09,5.53e+10,143.61452,136.02322,137.47326,1,"None","parabolic","box sum"
"849",849,850,54.13525,43.942,157.17883,NA,NA,NA,2.44e+09,5.39e+10,139.36983,134.749,111.86984,1,"None","parabolic","box sum"
"851",851,852,103.9951,42.301,157.45369,NA,NA,NA,2.36e+09,4.96e+10,106.62147,116.52052,123.70615,1,"None","parabolic","box sum"
"852",852,853,42.18079,39.59378,157.28289,NA,NA,NA,2.48e+09,5.17e+10,87.24508,177.30963,101.3742,1,"None","parabolic","box sum"
"860",860,861,59.02671,66.52273,157.08444,NA,NA,NA,2.94e+09,6.74e+10,107.50821,151.35548,151.0498,1,"None","parabolic","box sum"
"863",863,864,172.31569,62.73531,156.88359,NA,NA,NA,2.29e+09,5.15e+10,109.70125,124.94174,171.57529,1,"None","parabolic","box sum"
"865",865,866,54.27106,61.72827,156.88359,NA,NA,NA,2.33e+09,5.18e+10,105.72252,115.7015,173.69061,1,"None","parabolic","box sum"
"869",869,870,60.28626,52.70096,157.0362,NA,NA,NA,2.3e+09,5.28e+10,115.15911,239.15851,116.16598,1,"None","parabolic","box sum"
"870",870,871,59.06192,52.10343,156.85593,NA,NA,NA,2.45e+09,5.34e+10,115.3472,142.38852,110.92152,1,"None","parabolic","box sum"
"874",874,875,48.15377,50.12511,157.05674,NA,NA,NA,2.97e+09,6.43e+10,133.96877,126.97512,112.59948,1,"None","parabolic","box sum"
"876",876,877,23.98415,48.95577,156.97528,NA,NA,NA,2.56e+09,5.49e+10,114.72184,130.96845,134.363,1,"None","parabolic","box sum"
"879",879,880,25.51007,45.03192,157.05928,NA,NA,NA,2.35e+09,5.09e+10,110.4689,156.03036,108.81346,1,"None","parabolic","box sum"
"881",881,882,102.70893,42.81978,156.88977,NA,NA,NA,2.27e+09,5.07e+10,101.93738,146.53915,216.15148,1,"None","parabolic","box sum"
"888",888,889,19.708,71.16397,156.55631,NA,NA,NA,2.28e+09,4.87e+10,86.54399,151.63682,121.35818,1,"None","parabolic","box sum"
"903",903,904,169.75118,61.88655,156.75531,NA,NA,NA,2.28e+09,4.67e+10,81.09285,180.26468,97.14998,1,"None","parabolic","box sum"
"904",904,905,58.47578,61.58218,156.74466,NA,NA,NA,2.45e+09,5.25e+10,88.53733,169.9653,123.79221,1,"None","parabolic","box sum"
"906",906,907,130.78287,51.69434,156.78518,NA,NA,NA,2.48e+09,5.1e+10,94.11671,125.98962,104.12569,1,"None","parabolic","box sum"
"921",921,922,53.75346,66.08709,156.31949,NA,NA,NA,2.56e+09,5.68e+10,118.63279,156.21436,127.42286,1,"None","parabolic","box sum"
"922",922,923,55.41514,64.47579,156.33251,NA,NA,NA,2.6e+09,5.84e+10,117.9146,160.42945,132.37108,1,"None","parabolic","box sum"
"924",924,925,174.44342,62.21334,156.24093,NA,NA,NA,2.29e+09,5.2e+10,119.10211,143.18252,144.10403,1,"None","parabolic","box sum"
"934",934,935,61.96051,56.53962,156.2259,NA,NA,NA,2.77e+09,5.79e+10,106.6288,120.79862,111.3978,1,"None","parabolic","box sum"
"937",937,938,41.35735,53.50798,156.35806,NA,NA,NA,2.47e+09,5.55e+10,126.24703,159.06322,217.30132,1,"None","parabolic","box sum"
"939",939,940,48.12528,51.23915,156.20252,NA,NA,NA,2.64e+09,5.61e+10,135.44667,143.31561,97.93109,1,"None","parabolic","box sum"
"940",940,941,58.55374,51.15525,156.39917,NA,NA,NA,2.3e+09,5.23e+10,145.8213,130.57709,144.6022,1,"None","parabolic","box sum"
"941",941,942,27.12125,50.92439,156.19579,NA,NA,NA,2.39e+09,5.11e+10,97.17756,129.78476,123.06518,1,"None","parabolic","box sum"
"949",949,950,44.03378,42.99648,156.18225,NA,NA,NA,2.32e+09,5.02e+10,85.35678,143.08947,136.92387,1,"None","parabolic","box sum"
"951",951,952,44.24914,39.33908,156.43374,NA,NA,NA,2.34e+09,4.96e+10,103.75605,154.89006,101.36883,1,"None","parabolic","box sum"
"961",961,962,131.79113,61.06374,155.98122,NA,NA,NA,2.44e+09,5.72e+10,147.87326,131.74325,181.1331,1,"None","parabolic","box sum"
"969",969,970,19.96712,53.68928,156.01289,NA,NA,NA,2.62e+09,5.61e+10,121.9257,134.35304,97.98194,1,"None","parabolic","box sum"
"970",970,971,187.46979,53.49866,156.05949,NA,NA,NA,2.52e+09,5.74e+10,102.29941,190.94813,140.11429,1,"None","parabolic","box sum"
"971",971,972,52.94856,53.42447,156.06628,NA,NA,NA,2.28e+09,5.24e+10,149.64919,156.91406,143.2692,1,"None","parabolic","box sum"
"972",972,973,46.2848,53.28177,155.93637,NA,NA,NA,2.39e+09,5.4e+10,104.59394,136.53433,146.52225,1,"None","parabolic","box sum"
"973",973,974,55.80904,53.15705,155.92743,NA,NA,NA,2.53e+09,5.83e+10,111.6268,162.5104,143.78114,1,"None","parabolic","box sum"
"979",979,980,30.21586,46.83024,156.06051,NA,NA,NA,2.6e+09,5.82e+10,113.83021,154.96349,131.50553,1,"None","parabolic","box sum"
"980",980,981,172.98051,46.33571,156.05529,NA,NA,NA,2.94e+09,6.72e+10,95.45171,163.62274,205.23626,1,"None","parabolic","box sum"
"987",987,988,129.30167,40.80897,155.97282,NA,NA,NA,2.72e+09,6e+10,83.63582,175.21095,148.46833,1,"None","parabolic","box sum"
"990",990,991,41.04631,39.49842,156.05229,NA,NA,NA,2.25e+09,5.17e+10,167.55256,141.84946,133.62852,1,"None","parabolic","box sum"
"996",996,997,169.37384,66.92946,155.66972,NA,NA,NA,3.01e+09,6.64e+10,116.09379,175.27114,112.08873,1,"None","parabolic","box sum"
"1007",1007,1008,23.35141,55.81772,155.48371,NA,NA,NA,2.33e+09,4.88e+10,87.6799,131.90681,113.97118,1,"None","parabolic","box sum"
"1008",1008,1009,42.4831,55.51915,155.69858,NA,NA,NA,2.35e+09,4.81e+10,115.06872,158.52123,88.91689,1,"None","parabolic","box sum"
"1009",1009,1010,32.7343,54.97143,155.52811,NA,NA,NA,2.47e+09,5.67e+10,99.43716,165.57288,174.94862,1,"None","parabolic","box sum"
"1010",1010,1011,52.6271,53.9748,155.58209,NA,NA,NA,2.35e+09,5.25e+10,127.76402,140.43796,113.60047,1,"None","parabolic","box sum"
"1011",1011,1012,181.69983,51.49524,155.54337,NA,NA,NA,2.65e+09,5.7e+10,110.7883,144.48011,97.78746,1,"None","parabolic","box sum"
"1031",1031,1032,174.90919,62.59955,155.30284,NA,NA,NA,2.46e+09,5.55e+10,115.23758,187.36139,129.30395,1,"None","parabolic","box sum"
"1033",1033,1034,101.25909,60.28099,155.34891,NA,NA,NA,2.3e+09,4.94e+10,112.88851,155.247,108.3243,1,"None","parabolic","box sum"
"1037",1037,1038,125.031,55.86701,155.40834,NA,NA,NA,2.32e+09,4.93e+10,91.5884,175.59272,100.01856,1,"None","parabolic","box sum"
"1038",1038,1039,53.54501,55.06659,155.19469,NA,NA,NA,3.04e+09,6.49e+10,100.53398,128.77756,128.48785,1,"None","parabolic","box sum"
"1040",1040,1041,28.25801,52.21969,155.33277,NA,NA,NA,2.85e+09,5.92e+10,91.61527,186.54007,98.7496,1,"None","parabolic","box sum"
"1041",1041,1042,189.05847,51.11726,155.15468,NA,NA,NA,2.27e+09,5.15e+10,148.17354,142.18158,148.84201,1,"None","parabolic","box sum"
"1042",1042,1043,52.60234,50.96626,155.24295,NA,NA,NA,2.41e+09,5.09e+10,89.05032,173.01506,108.41344,1,"None","parabolic","box sum"
"1049",1049,1050,180.25411,39.5447,155.3964,NA,NA,NA,3.23e+09,6.89e+10,98.26064,157.56911,108.95933,1,"None","parabolic","box sum"
"1056",1056,1057,167.40506,61.6138,154.98457,NA,NA,NA,2.87e+09,6.14e+10,122.37029,144.60778,110.27899,1,"None","parabolic","box sum"
"1057",1057,1058,188.1383,55.90866,154.94874,NA,NA,NA,2.72e+09,5.62e+10,80.18111,145.73744,115.83981,1,"None","parabolic","box sum"
"1059",1059,1060,184.19443,54.89083,155.06361,NA,NA,NA,2.35e+09,5.16e+10,119.08356,178.94018,101.45874,1,"None","parabolic","box sum"
"1063",1063,1064,54.64478,50.34997,155.01373,NA,NA,NA,2.45e+09,5.49e+10,109.02032,154.69271,150.32147,1,"None","parabolic","box sum"
"1067",1067,1068,23.35012,39.91568,155.01274,NA,NA,NA,2.47e+09,5.48e+10,107.48623,196.34086,122.89813,1,"None","parabolic","box sum"
"1086",1086,1087,52.13669,58.95192,154.55373,NA,NA,NA,2.47e+09,4.87e+10,112.41583,115.90198,87.32134,1,"None","parabolic","box sum"
"1093",1093,1094,32.16623,50.05075,154.57071,NA,NA,NA,2.39e+09,5.41e+10,106.25505,166.99648,151.10753,1,"None","parabolic","box sum"
"1094",1094,1095,61.76476,49.43826,154.64231,NA,NA,NA,2.25e+09,5.42e+10,135.76179,196.13767,182.29045,1,"None","parabolic","box sum"
"1099",1099,1100,27.18501,42.89384,154.49469,NA,NA,NA,2.26e+09,4.98e+10,123.09092,144.77134,128.00089,1,"None","parabolic","box sum"
"1115",1115,1116,168.59736,68.02818,154.24485,NA,NA,NA,2.78e+09,6.32e+10,104.9457,186.46069,128.09622,1,"None","parabolic","box sum"
"1122",1122,1123,133.05177,62.92282,154.13964,NA,NA,NA,2.56e+09,5.68e+10,79.69434,155.22656,174.0863,1,"None","parabolic","box sum"
"1129",1129,1130,170.08829,53.76694,154.25563,NA,NA,NA,2.7e+09,5.78e+10,88.92573,129.10718,155.38031,1,"None","parabolic","box sum"
"1130",1130,1131,47.54733,53.78018,154.26704,NA,NA,NA,2.33e+09,4.95e+10,112.66255,124.56185,121.60909,1,"None","parabolic","box sum"
"1131",1131,1132,180.42695,53.55682,154.38316,NA,NA,NA,2.59e+09,5.72e+10,192.13398,152.19057,94.97088,1,"None","parabolic","box sum"
"1133",1133,1134,181.78214,49.93341,154.40543,NA,NA,NA,2.49e+09,5.48e+10,130.82242,330.28543,106.89737,1,"None","parabolic","box sum"
"1134",1134,1135,30.03408,49.56438,154.44759,NA,NA,NA,2.42e+09,5.37e+10,97.87864,219.82479,127.60285,1,"None","parabolic","box sum"
"1144",1144,1145,20.1621,65.28789,153.97004,NA,NA,NA,2.38e+09,5.39e+10,102.5493,152.36852,141.44735,1,"None","parabolic","box sum"
"1148",1148,1149,100.78619,59.44623,153.90728,NA,NA,NA,2.55e+09,5.59e+10,164.06423,126.95113,109.6534,1,"None","parabolic","box sum"
"1149",1149,1150,42.40244,58.30349,153.98201,NA,NA,NA,2.55e+09,5.3e+10,96.78182,123.78913,110.58497,1,"None","parabolic","box sum"
"1151",1151,1152,177.73637,54.48223,154.01707,NA,NA,NA,2.68e+09,6.05e+10,133.83976,148.85521,154.91165,1,"None","parabolic","box sum"
"1161",1161,1162,35.10671,43.43344,153.82327,NA,NA,NA,2.43e+09,5.32e+10,106.15978,154.1549,118.3674,1,"None","parabolic","box sum"
"1163",1163,1164,52.5493,41.6606,153.8032,NA,NA,NA,2.27e+09,5.19e+10,122.17975,140.18136,177.03269,1,"None","parabolic","box sum"
"1177",1177,1178,65.71011,64.07008,153.55147,NA,NA,NA,2.36e+09,5.31e+10,94.73474,189.87167,121.45388,1,"None","parabolic","box sum"
"1180",1180,1181,171.72978,61.64058,153.72627,NA,NA,NA,2.68e+09,6.12e+10,137.72368,258.49432,114.6701,1,"None","parabolic","box sum"
"1186",1186,1187,35.14962,53.19925,153.7021,NA,NA,NA,2.42e+09,5.38e+10,128.72649,137.07215,125.78121,1,"None","parabolic","box sum"
"1188",1188,1189,121.26418,50.03885,153.48448,NA,NA,NA,2.48e+09,5.71e+10,117.57383,281.51637,118.7644,1,"None","parabolic","box sum"
"1193",1193,1194,56.58864,41.30303,153.58489,NA,NA,NA,2.28e+09,5.31e+10,117.42115,156.59153,157.49265,1,"None","parabolic","box sum"
"1204",1204,1205,171.60919,60.96049,153.10745,NA,NA,NA,2.7e+09,6.05e+10,113.29005,249.16166,121.6408,1,"None","parabolic","box sum"
"1206",1206,1207,18.51072,59.87571,153.12348,NA,NA,NA,2.35e+09,4.93e+10,107.82089,113.21291,125.47621,1,"None","parabolic","box sum"
"1209",1209,1210,50.38131,59.02612,153.41435,NA,NA,NA,2.6e+09,5.92e+10,142.56747,182.86133,118.9193,1,"None","parabolic","box sum"
"1216",1216,1217,102.41703,50.66523,153.24447,NA,NA,NA,2.79e+09,5.93e+10,177.53268,135.11407,115.24045,1,"None","parabolic","box sum"
"1217",1217,1218,50.52557,50.43973,153.30426,NA,NA,NA,2.45e+09,5.46e+10,106.30879,186.10865,115.17474,1,"None","parabolic","box sum"
"1222",1222,1223,175.48558,48.71401,153.22152,NA,NA,NA,2.27e+09,5.26e+10,162.52526,122.89166,178.87978,1,"None","parabolic","box sum"
"1226",1226,1227,114.80159,45.6713,153.40106,NA,NA,NA,2.89e+09,6.63e+10,117.29046,180.85945,132.80542,1,"None","parabolic","box sum"
"1227",1227,1228,175.33083,45.33522,153.26434,NA,NA,NA,2.62e+09,5.2e+10,166.18856,128.19803,79.97304,1,"None","parabolic","box sum"
"1229",1229,1230,52.3905,41.72519,153.32969,NA,NA,NA,2.31e+09,5.37e+10,118.87707,186.9815,159.56724,1,"None","parabolic","box sum"
"1230",1230,1231,187.27249,41.53247,153.27324,NA,NA,NA,2.34e+09,5.33e+10,122.84324,190.95647,115.33871,1,"None","parabolic","box sum"
"1231",1231,1232,32.1032,40.66555,153.19687,NA,NA,NA,2.51e+09,5.21e+10,88.36144,162.6994,100.84812,1,"None","parabolic","box sum"
"1232",1232,1233,128.58397,40.41682,153.40321,NA,NA,NA,2.63e+09,5.98e+10,181.47538,141.41345,182.80073,1,"None","parabolic","box sum"
"1234",1234,1235,37.0265,39.33894,153.3869,NA,NA,NA,2.4e+09,5.39e+10,120.85819,162.94765,125.2652,1,"None","parabolic","box sum"
"1243",1243,1244,62.49994,64.67159,152.83743,NA,NA,NA,2.54e+09,5.84e+10,201.03376,164.21302,147.67486,1,"None","parabolic","box sum"
"1247",1247,1248,23.68797,59.20496,153.09159,NA,NA,NA,2.28e+09,4.81e+10,91.56397,169.58457,97.21006,1,"None","parabolic","box sum"
"1248",1248,1249,27.35857,58.84567,152.92938,NA,NA,NA,2.39e+09,5.41e+10,132.16841,122.80551,325.66807,1,"None","parabolic","box sum"
"1254",1254,1255,27.52067,54.14598,152.92535,NA,NA,NA,2.39e+09,5.46e+10,127.56371,147.13204,143.26701,1,"None","parabolic","box sum"
"1258",1258,1259,46.00586,50.53581,152.77438,NA,NA,NA,2.4e+09,5.37e+10,95.46026,129.86988,155.84938,1,"None","parabolic","box sum"
"1260",1260,1261,21.89871,47.57092,152.92206,NA,NA,NA,2.4e+09,5.47e+10,139.86328,165.45355,137.25625,1,"None","parabolic","box sum"
"1265",1265,1266,103.46834,44.1536,152.88119,NA,NA,NA,2.43e+09,5.58e+10,162.65595,138.14151,172.67616,1,"None","parabolic","box sum"
"1281",1281,1282,67.30058,53.99283,152.64885,NA,NA,NA,2.34e+09,4.88e+10,82.72587,156.86107,108.88913,1,"None","parabolic","box sum"
"1284",1284,1285,19.18225,51.09314,152.53984,NA,NA,NA,3.1e+09,6.43e+10,90.79449,148.67705,102.42651,1,"None","parabolic","box sum"
"1288",1288,1289,38.25998,49.39532,152.48264,NA,NA,NA,2.62e+09,6.09e+10,104.10537,221.43197,149.35359,1,"None","parabolic","box sum"
"1302",1302,1303,29.85529,63.6537,152.2405,NA,NA,NA,2.56e+09,5.58e+10,93.2886,182.08945,109.31878,1,"None","parabolic","box sum"
"1320",1320,1321,59.61616,40.16596,152.25759,NA,NA,NA,2.53e+09,5.68e+10,141.29965,191.14715,113.97614,1,"None","parabolic","box sum"
"1321",1321,1322,101.8513,39.56327,152.40235,NA,NA,NA,2.45e+09,5.09e+10,85.25418,138.89921,111.36426,1,"None","parabolic","box sum"
"1322",1322,1323,35.20275,39.13095,152.18593,NA,NA,NA,2.32e+09,5.27e+10,171.47572,148.28777,126.55517,1,"None","parabolic","box sum"
"1331",1331,1332,172.38907,64.21722,151.98969,NA,NA,NA,2.25e+09,5.23e+10,178.10491,181.58731,128.30296,1,"None","parabolic","box sum"
"1332",1332,1333,169.89402,63.30684,151.77724,NA,NA,NA,2.47e+09,5.53e+10,105.31701,154.20496,149.84655,1,"None","parabolic","box sum"
"1336",1336,1337,188.92184,58.83894,151.85078,NA,NA,NA,2.6e+09,6.11e+10,124.23257,173.89417,149.97078,1,"None","parabolic","box sum"
"1342",1342,1343,173.85327,51.98811,152.05522,NA,NA,NA,2.42e+09,5.33e+10,102.18258,162.58883,150.00531,1,"None","parabolic","box sum"
